danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.316,0.756,8.0,-6.315,1.0,0.1,0.294,0.429,0.351,0.332,165.963,audio_features,5Zyv0v4rPcrXjkaeImuodv,spotify:track:5Zyv0v4rPcrXjkaeImuodv,https://api.spotify.com/v1/tracks/5Zyv0v4rPcrXjkaeImuodv,https://api.spotify.com/v1/audio-analysis/5Zyv0v4rPcrXjkaeImuodv,221827.0,4.0,
0.318,0.303,11.0,-15.572,0.0,0.0302,0.664,0.000223,0.113,0.226,174.254,audio_features,1XuccRABkfUVB4FjSVhjL1,spotify:track:1XuccRABkfUVB4FjSVhjL1,https://api.spotify.com/v1/tracks/1XuccRABkfUVB4FjSVhjL1,https://api.spotify.com/v1/audio-analysis/1XuccRABkfUVB4FjSVhjL1,197275.0,4.0,
0.355,0.761,11.0,-6.309,1.0,0.0978,0.000288,0.0141,0.189,0.685,165.209,audio_features,77oq56JTlEBzAH7KNZHvx1,spotify:track:77oq56JTlEBzAH7KNZHvx1,https://api.spotify.com/v1/tracks/77oq56JTlEBzAH7KNZHvx1,https://api.spotify.com/v1/audio-analysis/77oq56JTlEBzAH7KNZHvx1,189848.0,4.0,
0.605,0.578,1.0,-9.252,1.0,0.0316,0.173,5.15e-05,0.0948,0.655,133.721,audio_features,4qvxbMYS7vIra7JTxYW7pt,spotify:track:4qvxbMYS7vIra7JTxYW7pt,https://api.spotify.com/v1/tracks/4qvxbMYS7vIra7JTxYW7pt,https://api.spotify.com/v1/audio-analysis/4qvxbMYS7vIra7JTxYW7pt,195747.0,4.0,
0.401,0.556,2.0,-10.532,1.0,0.0513,0.0828,0.000359,0.589,0.654,85.206,audio_features,6Pq9MmkDQYZiiCDpxnvrf6,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/tracks/6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/audio-analysis/6Pq9MmkDQYZiiCDpxnvrf6,275867.0,4.0,
0.404,0.591,11.0,-12.277,1.0,0.0724,0.256,0.0346,0.177,0.654,82.44,audio_features,74ohdXevc7VsXl96ofi3Kn,spotify:track:74ohdXevc7VsXl96ofi3Kn,https://api.spotify.com/v1/tracks/74ohdXevc7VsXl96ofi3Kn,https://api.spotify.com/v1/audio-analysis/74ohdXevc7VsXl96ofi3Kn,208667.0,4.0,
0.528,0.514,2.0,-11.909,1.0,0.133,0.0252,0.0894,0.0725,0.44,122.872,audio_features,5qA1ZrjjVLh1cL9GZOFdNm,spotify:track:5qA1ZrjjVLh1cL9GZOFdNm,https://api.spotify.com/v1/tracks/5qA1ZrjjVLh1cL9GZOFdNm,https://api.spotify.com/v1/audio-analysis/5qA1ZrjjVLh1cL9GZOFdNm,290933.0,4.0,
0.338,0.815,9.0,-6.485,1.0,0.0673,0.00325,0.000403,0.0884,0.199,133.014,audio_features,7B9F9nLxe7MZgZ68Jj86Fn,spotify:track:7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/tracks/7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/audio-analysis/7B9F9nLxe7MZgZ68Jj86Fn,247307.0,4.0,
0.365,0.77,9.0,-10.492,1.0,0.0764,0.21,0.136,0.503,0.37,130.603,audio_features,2BGNomqCxEDcXyxf8bg27k,spotify:track:2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/tracks/2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/audio-analysis/2BGNomqCxEDcXyxf8bg27k,214640.0,4.0,
0.467,0.381,0.0,-13.808,1.0,0.0264,0.235,0.123,0.187,0.697,81.754,audio_features,1Qc7zCw6k2KTvSEl4IKSdP,spotify:track:1Qc7zCw6k2KTvSEl4IKSdP,https://api.spotify.com/v1/tracks/1Qc7zCw6k2KTvSEl4IKSdP,https://api.spotify.com/v1/audio-analysis/1Qc7zCw6k2KTvSEl4IKSdP,350467.0,4.0,
0.357,0.969,1.0,-4.99,1.0,0.124,0.0134,0.0677,0.141,0.704,149.741,audio_features,3f5JtAsGRIXN8pSAeTi6vA,spotify:track:3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/tracks/3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/audio-analysis/3f5JtAsGRIXN8pSAeTi6vA,222293.0,3.0,
0.472,0.526,0.0,-9.505,1.0,0.0309,0.00291,0.000173,0.181,0.771,119.44,audio_features,41TqRBgF4Ahyr4vGmZVk8b,spotify:track:41TqRBgF4Ahyr4vGmZVk8b,https://api.spotify.com/v1/tracks/41TqRBgF4Ahyr4vGmZVk8b,https://api.spotify.com/v1/audio-analysis/41TqRBgF4Ahyr4vGmZVk8b,173987.0,4.0,
0.428,0.923,2.0,-4.454,0.0,0.123,0.0108,0.436,0.0985,0.681,151.005,audio_features,34miSNKQ0xN7EG8zzzaFzI,spotify:track:34miSNKQ0xN7EG8zzzaFzI,https://api.spotify.com/v1/tracks/34miSNKQ0xN7EG8zzzaFzI,https://api.spotify.com/v1/audio-analysis/34miSNKQ0xN7EG8zzzaFzI,146738.0,4.0,
0.584,0.284,7.0,-12.714,1.0,0.0409,0.305,0.000903,0.162,0.386,139.087,audio_features,3tRFo1mXVNC5Wwrv7T8trF,spotify:track:3tRFo1mXVNC5Wwrv7T8trF,https://api.spotify.com/v1/tracks/3tRFo1mXVNC5Wwrv7T8trF,https://api.spotify.com/v1/audio-analysis/3tRFo1mXVNC5Wwrv7T8trF,86693.0,4.0,
0.463,0.926,7.0,-3.204,1.0,0.122,0.0555,0.0,0.478,0.437,91.197,audio_features,0lGEWOZvMexZFXckBJxlVO,spotify:track:0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/tracks/0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,284987.0,4.0,
0.313,0.69,4.0,-10.871,0.0,0.0766,0.0755,1.69e-05,0.195,0.687,182.888,audio_features,5Z27tZEeC8WBiQvoDpx1Sw,spotify:track:5Z27tZEeC8WBiQvoDpx1Sw,https://api.spotify.com/v1/tracks/5Z27tZEeC8WBiQvoDpx1Sw,https://api.spotify.com/v1/audio-analysis/5Z27tZEeC8WBiQvoDpx1Sw,293040.0,4.0,
0.558,0.524,4.0,-10.528,1.0,0.0339,0.109,0.0,0.17,0.727,123.243,audio_features,1yexhSDARSLVvRCBU3wDAm,spotify:track:1yexhSDARSLVvRCBU3wDAm,https://api.spotify.com/v1/tracks/1yexhSDARSLVvRCBU3wDAm,https://api.spotify.com/v1/audio-analysis/1yexhSDARSLVvRCBU3wDAm,188240.0,4.0,
0.336,0.339,11.0,-14.237,1.0,0.0397,0.724,0.608,0.126,0.0768,139.869,audio_features,55ZL7fjGAWfClmpnsK6Xon,spotify:track:55ZL7fjGAWfClmpnsK6Xon,https://api.spotify.com/v1/tracks/55ZL7fjGAWfClmpnsK6Xon,https://api.spotify.com/v1/audio-analysis/55ZL7fjGAWfClmpnsK6Xon,422680.0,4.0,
0.214,0.91,8.0,-6.662,1.0,0.389,0.477,0.00833,0.0517,0.448,175.549,audio_features,2AxCeJ6PSsBYiTckM0HLY7,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/tracks/2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/audio-analysis/2AxCeJ6PSsBYiTckM0HLY7,313373.0,4.0,
0.786,0.357,4.0,-15.838,0.0,0.0472,0.416,0.00119,0.0756,0.712,88.969,audio_features,6fJSEk0GDtPOk3gFxcnbUy,spotify:track:6fJSEk0GDtPOk3gFxcnbUy,https://api.spotify.com/v1/tracks/6fJSEk0GDtPOk3gFxcnbUy,https://api.spotify.com/v1/audio-analysis/6fJSEk0GDtPOk3gFxcnbUy,177507.0,4.0,
0.294,0.653,2.0,-11.52,1.0,0.0504,0.0612,0.000689,0.14,0.185,95.011,audio_features,5FgQkEcqMXCqFdcsEx143b,spotify:track:5FgQkEcqMXCqFdcsEx143b,https://api.spotify.com/v1/tracks/5FgQkEcqMXCqFdcsEx143b,https://api.spotify.com/v1/audio-analysis/5FgQkEcqMXCqFdcsEx143b,353427.0,4.0,
0.363,0.113,7.0,-23.87,1.0,0.0396,0.885,0.118,0.112,0.0398,166.721,audio_features,0TBntp6t4oS6UXjxikO5n7,spotify:track:0TBntp6t4oS6UXjxikO5n7,https://api.spotify.com/v1/tracks/0TBntp6t4oS6UXjxikO5n7,https://api.spotify.com/v1/audio-analysis/0TBntp6t4oS6UXjxikO5n7,315040.0,3.0,
0.344,0.497,9.0,-9.295,0.0,0.0366,0.0167,0.453,0.108,0.356,127.707,audio_features,573Z2Dty5epeNgKsgoDOlr,spotify:track:573Z2Dty5epeNgKsgoDOlr,https://api.spotify.com/v1/tracks/573Z2Dty5epeNgKsgoDOlr,https://api.spotify.com/v1/audio-analysis/573Z2Dty5epeNgKsgoDOlr,613440.0,4.0,
0.529,0.861,11.0,-10.581,1.0,0.0784,0.292,0.225,0.314,0.387,96.52,audio_features,07KYQySlrmE94gaLbhvp4X,spotify:track:07KYQySlrmE94gaLbhvp4X,https://api.spotify.com/v1/tracks/07KYQySlrmE94gaLbhvp4X,https://api.spotify.com/v1/audio-analysis/07KYQySlrmE94gaLbhvp4X,142507.0,4.0,
0.226,0.585,2.0,-9.965,1.0,0.0343,0.128,0.0233,0.112,0.655,180.495,audio_features,3jBCwLVmmfKUH8321N4bdd,spotify:track:3jBCwLVmmfKUH8321N4bdd,https://api.spotify.com/v1/tracks/3jBCwLVmmfKUH8321N4bdd,https://api.spotify.com/v1/audio-analysis/3jBCwLVmmfKUH8321N4bdd,234600.0,3.0,
0.297,0.27,0.0,-15.79,1.0,0.0434,0.0764,0.00117,0.15,0.103,104.126,audio_features,2jzjhQa7nLIaDMhMjSzedd,spotify:track:2jzjhQa7nLIaDMhMjSzedd,https://api.spotify.com/v1/tracks/2jzjhQa7nLIaDMhMjSzedd,https://api.spotify.com/v1/audio-analysis/2jzjhQa7nLIaDMhMjSzedd,390293.0,4.0,
0.642,0.56,4.0,-13.159,1.0,0.0749,0.376,0.788,0.499,0.832,92.588,audio_features,14hykKy6TC9y6chiptCtje,spotify:track:14hykKy6TC9y6chiptCtje,https://api.spotify.com/v1/tracks/14hykKy6TC9y6chiptCtje,https://api.spotify.com/v1/audio-analysis/14hykKy6TC9y6chiptCtje,212733.0,4.0,
0.377,0.0849,2.0,-17.892,1.0,0.039,0.882,0.0607,0.19,0.354,85.022,audio_features,2AF1drAUmMi8ZX0U97UJLw,spotify:track:2AF1drAUmMi8ZX0U97UJLw,https://api.spotify.com/v1/tracks/2AF1drAUmMi8ZX0U97UJLw,https://api.spotify.com/v1/audio-analysis/2AF1drAUmMi8ZX0U97UJLw,161800.0,4.0,
0.591,0.416,7.0,-15.476,1.0,0.0459,0.43,0.0,0.648,0.803,126.881,audio_features,5v0ibjQegpYdMUGL95dI1a,spotify:track:5v0ibjQegpYdMUGL95dI1a,https://api.spotify.com/v1/tracks/5v0ibjQegpYdMUGL95dI1a,https://api.spotify.com/v1/audio-analysis/5v0ibjQegpYdMUGL95dI1a,161000.0,4.0,
0.471,0.258,7.0,-19.476,1.0,0.0346,0.576,8.16e-05,0.11,0.0908,110.634,audio_features,3URRBJKRfCnlit1jVoncUD,spotify:track:3URRBJKRfCnlit1jVoncUD,https://api.spotify.com/v1/tracks/3URRBJKRfCnlit1jVoncUD,https://api.spotify.com/v1/audio-analysis/3URRBJKRfCnlit1jVoncUD,284320.0,4.0,
0.268,0.567,9.0,-17.114,0.0,0.0355,0.0529,0.681,0.157,0.518,163.057,audio_features,3IPpgcViKQ2E81XgMnT3yw,spotify:track:3IPpgcViKQ2E81XgMnT3yw,https://api.spotify.com/v1/tracks/3IPpgcViKQ2E81XgMnT3yw,https://api.spotify.com/v1/audio-analysis/3IPpgcViKQ2E81XgMnT3yw,550507.0,4.0,
0.84,0.393,5.0,-15.199,1.0,0.0405,0.557,2.9e-06,0.102,0.809,128.234,audio_features,1RMa7sVQua8dMiqixX2bYM,spotify:track:1RMa7sVQua8dMiqixX2bYM,https://api.spotify.com/v1/tracks/1RMa7sVQua8dMiqixX2bYM,https://api.spotify.com/v1/audio-analysis/1RMa7sVQua8dMiqixX2bYM,180600.0,4.0,
0.432,0.823,0.0,-9.216,1.0,0.116,0.249,0.00572,0.0953,0.381,132.21,audio_features,4OjqrdD3QILzxkGwNoMk0c,spotify:track:4OjqrdD3QILzxkGwNoMk0c,https://api.spotify.com/v1/tracks/4OjqrdD3QILzxkGwNoMk0c,https://api.spotify.com/v1/audio-analysis/4OjqrdD3QILzxkGwNoMk0c,145960.0,4.0,
0.247,0.66,9.0,-7.631,1.0,0.0369,0.0148,0.000286,0.0884,0.612,114.801,audio_features,4GOpMcPnnF9mtHNYgUPep6,spotify:track:4GOpMcPnnF9mtHNYgUPep6,https://api.spotify.com/v1/tracks/4GOpMcPnnF9mtHNYgUPep6,https://api.spotify.com/v1/audio-analysis/4GOpMcPnnF9mtHNYgUPep6,170840.0,4.0,
0.581,0.368,9.0,-13.929,1.0,0.0324,0.774,0.187,0.114,0.548,105.652,audio_features,58divL3uaZBaxs73jVHisg,spotify:track:58divL3uaZBaxs73jVHisg,https://api.spotify.com/v1/tracks/58divL3uaZBaxs73jVHisg,https://api.spotify.com/v1/audio-analysis/58divL3uaZBaxs73jVHisg,140147.0,4.0,
0.472,0.391,11.0,-13.581,0.0,0.0273,0.196,0.844,0.272,0.399,99.395,audio_features,35VcWn3lZ4ne9mhN8uMrFm,spotify:track:35VcWn3lZ4ne9mhN8uMrFm,https://api.spotify.com/v1/tracks/35VcWn3lZ4ne9mhN8uMrFm,https://api.spotify.com/v1/audio-analysis/35VcWn3lZ4ne9mhN8uMrFm,184453.0,4.0,
0.255,0.657,3.0,-6.525,1.0,0.0454,0.000659,0.174,0.107,0.332,158.809,audio_features,1kjCyBnjlxZxZv9RNlXBbd,spotify:track:1kjCyBnjlxZxZv9RNlXBbd,https://api.spotify.com/v1/tracks/1kjCyBnjlxZxZv9RNlXBbd,https://api.spotify.com/v1/audio-analysis/1kjCyBnjlxZxZv9RNlXBbd,341786.0,1.0,
0.429,0.119,9.0,-17.219,1.0,0.0611,0.762,0.0,0.113,0.225,211.165,audio_features,1OVtS5FkXx73hqQmWflOA5,spotify:track:1OVtS5FkXx73hqQmWflOA5,https://api.spotify.com/v1/tracks/1OVtS5FkXx73hqQmWflOA5,https://api.spotify.com/v1/audio-analysis/1OVtS5FkXx73hqQmWflOA5,304573.0,3.0,
0.654,0.287,9.0,-19.071,0.0,0.0778,0.562,0.00446,0.0915,0.708,90.086,audio_features,0OSNN0ABo1HMgfGeMQ3pCr,spotify:track:0OSNN0ABo1HMgfGeMQ3pCr,https://api.spotify.com/v1/tracks/0OSNN0ABo1HMgfGeMQ3pCr,https://api.spotify.com/v1/audio-analysis/0OSNN0ABo1HMgfGeMQ3pCr,466267.0,4.0,
0.499,0.342,0.0,-8.728,1.0,0.0246,0.782,0.705,0.108,0.52,85.538,audio_features,0BoypJFFJNUpFuJswxBCea,spotify:track:0BoypJFFJNUpFuJswxBCea,https://api.spotify.com/v1/tracks/0BoypJFFJNUpFuJswxBCea,https://api.spotify.com/v1/audio-analysis/0BoypJFFJNUpFuJswxBCea,158360.0,4.0,
0.473,0.735,9.0,-8.921,1.0,0.0296,0.0603,0.0,0.15,0.754,132.506,audio_features,20MBLB1TCm3tQK3XZlHXTK,spotify:track:20MBLB1TCm3tQK3XZlHXTK,https://api.spotify.com/v1/tracks/20MBLB1TCm3tQK3XZlHXTK,https://api.spotify.com/v1/audio-analysis/20MBLB1TCm3tQK3XZlHXTK,169800.0,4.0,
0.503,0.614,7.0,-7.814,1.0,0.0283,0.123,0.023,0.17,0.313,111.148,audio_features,70jnaGaj1rtpyABfUURpvr,spotify:track:70jnaGaj1rtpyABfUURpvr,https://api.spotify.com/v1/tracks/70jnaGaj1rtpyABfUURpvr,https://api.spotify.com/v1/audio-analysis/70jnaGaj1rtpyABfUURpvr,147000.0,4.0,
0.576,0.591,0.0,-9.959,1.0,0.027,0.191,0.0,0.0678,0.479,108.444,audio_features,2vRdgBjvjF6LHaWVssDeGN,spotify:track:2vRdgBjvjF6LHaWVssDeGN,https://api.spotify.com/v1/tracks/2vRdgBjvjF6LHaWVssDeGN,https://api.spotify.com/v1/audio-analysis/2vRdgBjvjF6LHaWVssDeGN,480800.0,4.0,
0.188,0.55,2.0,-9.33,1.0,0.0372,0.541,0.0,0.289,0.568,177.094,audio_features,7jvptnW3PMozIQq4C6uJB9,spotify:track:7jvptnW3PMozIQq4C6uJB9,https://api.spotify.com/v1/tracks/7jvptnW3PMozIQq4C6uJB9,https://api.spotify.com/v1/audio-analysis/7jvptnW3PMozIQq4C6uJB9,153427.0,3.0,
0.201,0.494,2.0,-7.513,1.0,0.0331,0.401,0.00159,0.0345,0.383,81.416,audio_features,2Vio9orJlk0fFVeO0CgtA6,spotify:track:2Vio9orJlk0fFVeO0CgtA6,https://api.spotify.com/v1/tracks/2Vio9orJlk0fFVeO0CgtA6,https://api.spotify.com/v1/audio-analysis/2Vio9orJlk0fFVeO0CgtA6,242907.0,4.0,
0.228,0.241,9.0,-20.925,0.0,0.0347,0.0475,1.36e-05,0.344,0.149,140.087,audio_features,0MjNwys4xsfX3MoiJUtMfw,spotify:track:0MjNwys4xsfX3MoiJUtMfw,https://api.spotify.com/v1/tracks/0MjNwys4xsfX3MoiJUtMfw,https://api.spotify.com/v1/audio-analysis/0MjNwys4xsfX3MoiJUtMfw,303000.0,4.0,
0.265,0.78,4.0,-6.959,1.0,0.0392,0.00254,0.134,0.319,0.477,112.482,audio_features,5dDPFVD26G55XYYaKIexRS,spotify:track:5dDPFVD26G55XYYaKIexRS,https://api.spotify.com/v1/tracks/5dDPFVD26G55XYYaKIexRS,https://api.spotify.com/v1/audio-analysis/5dDPFVD26G55XYYaKIexRS,276960.0,4.0,
0.434,0.546,0.0,-10.384,0.0,0.0379,0.0345,0.098,0.0935,0.465,121.738,audio_features,2Ajtl0ro60h3VN3rD3Y1IF,spotify:track:2Ajtl0ro60h3VN3rD3Y1IF,https://api.spotify.com/v1/tracks/2Ajtl0ro60h3VN3rD3Y1IF,https://api.spotify.com/v1/audio-analysis/2Ajtl0ro60h3VN3rD3Y1IF,195400.0,4.0,
0.471,0.717,0.0,-9.979,1.0,0.0318,0.0693,0.00556,0.196,0.832,135.253,audio_features,0PKrvcdX7PUgubTWn0LDQ7,spotify:track:0PKrvcdX7PUgubTWn0LDQ7,https://api.spotify.com/v1/tracks/0PKrvcdX7PUgubTWn0LDQ7,https://api.spotify.com/v1/audio-analysis/0PKrvcdX7PUgubTWn0LDQ7,182907.0,4.0,
0.25,0.821,7.0,-7.694,1.0,0.075,0.000551,0.00181,0.335,0.81,190.203,audio_features,1MlsQwhm6MU3PYMHNIc2YS,spotify:track:1MlsQwhm6MU3PYMHNIc2YS,https://api.spotify.com/v1/tracks/1MlsQwhm6MU3PYMHNIc2YS,https://api.spotify.com/v1/audio-analysis/1MlsQwhm6MU3PYMHNIc2YS,195827.0,4.0,
0.691,0.567,8.0,-12.298,1.0,0.165,0.00893,8.48e-05,0.112,0.388,149.028,audio_features,27aeWRq1h65omUnS16hciN,spotify:track:27aeWRq1h65omUnS16hciN,https://api.spotify.com/v1/tracks/27aeWRq1h65omUnS16hciN,https://api.spotify.com/v1/audio-analysis/27aeWRq1h65omUnS16hciN,122667.0,4.0,
0.706,0.365,7.0,-16.953,1.0,0.0346,0.298,0.577,0.114,0.47,114.869,audio_features,6Nny1WrFpBvhgbqHhI4j0W,spotify:track:6Nny1WrFpBvhgbqHhI4j0W,https://api.spotify.com/v1/tracks/6Nny1WrFpBvhgbqHhI4j0W,https://api.spotify.com/v1/audio-analysis/6Nny1WrFpBvhgbqHhI4j0W,108627.0,4.0,
0.576,0.864,9.0,-8.34,1.0,0.0298,0.235,0.039,0.144,0.902,127.856,audio_features,6yUIyHqIrx854Jief095VE,spotify:track:6yUIyHqIrx854Jief095VE,https://api.spotify.com/v1/tracks/6yUIyHqIrx854Jief095VE,https://api.spotify.com/v1/audio-analysis/6yUIyHqIrx854Jief095VE,186560.0,4.0,
0.541,0.605,2.0,-8.805,1.0,0.038,0.551,0.000297,0.589,0.902,127.991,audio_features,1IuGT2KA8frxhR24zefSFe,spotify:track:1IuGT2KA8frxhR24zefSFe,https://api.spotify.com/v1/tracks/1IuGT2KA8frxhR24zefSFe,https://api.spotify.com/v1/audio-analysis/1IuGT2KA8frxhR24zefSFe,181027.0,4.0,
0.447,0.449,2.0,-10.634,1.0,0.0376,0.934,0.961,0.0697,0.036,92.468,audio_features,1BncfTJAWxrsxyT9culBrj,spotify:track:1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/audio-analysis/1BncfTJAWxrsxyT9culBrj,315427.0,4.0,
0.441,0.00957,7.0,-26.839,1.0,0.0308,0.987,0.884,0.0954,0.373,75.403,audio_features,5gbZe9oyXXQDMLXFGsR4YC,spotify:track:5gbZe9oyXXQDMLXFGsR4YC,https://api.spotify.com/v1/tracks/5gbZe9oyXXQDMLXFGsR4YC,https://api.spotify.com/v1/audio-analysis/5gbZe9oyXXQDMLXFGsR4YC,225495.0,4.0,
0.136,0.164,4.0,-18.756,0.0,0.0364,0.911,0.916,0.109,0.071,58.303,audio_features,2xizRhme7pYeITbH1NLLGt,spotify:track:2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/tracks/2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/audio-analysis/2xizRhme7pYeITbH1NLLGt,166867.0,4.0,
0.315,0.22,9.0,-21.343,1.0,0.0514,0.987,0.943,0.0802,0.116,145.195,audio_features,2agBDIr9MYDUducQPC1sFU,spotify:track:2agBDIr9MYDUducQPC1sFU,https://api.spotify.com/v1/tracks/2agBDIr9MYDUducQPC1sFU,https://api.spotify.com/v1/audio-analysis/2agBDIr9MYDUducQPC1sFU,188787.0,4.0,
0.529,0.0103,1.0,-35.011,1.0,0.0304,0.995,0.938,0.0958,0.281,95.031,audio_features,5w3O0ONMHCM9YmTS96fplL,spotify:track:5w3O0ONMHCM9YmTS96fplL,https://api.spotify.com/v1/tracks/5w3O0ONMHCM9YmTS96fplL,https://api.spotify.com/v1/audio-analysis/5w3O0ONMHCM9YmTS96fplL,132417.0,1.0,
0.321,0.00611,4.0,-38.341,0.0,0.0362,0.995,0.908,0.09,0.0693,104.311,audio_features,1YcABWwgkfrOSw8VMgDWZU,spotify:track:1YcABWwgkfrOSw8VMgDWZU,https://api.spotify.com/v1/tracks/1YcABWwgkfrOSw8VMgDWZU,https://api.spotify.com/v1/audio-analysis/1YcABWwgkfrOSw8VMgDWZU,205493.0,4.0,
0.424,0.00798,5.0,-28.345,0.0,0.0496,0.996,0.925,0.0983,0.0794,124.166,audio_features,4820SC1xnUaabzzYQTDkP2,spotify:track:4820SC1xnUaabzzYQTDkP2,https://api.spotify.com/v1/tracks/4820SC1xnUaabzzYQTDkP2,https://api.spotify.com/v1/audio-analysis/4820SC1xnUaabzzYQTDkP2,214133.0,3.0,
0.335,0.00532,1.0,-31.646,1.0,0.0376,0.994,0.912,0.0621,0.0397,65.832,audio_features,5u5aVJKjSMJr4zesMPz7bL,spotify:track:5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/tracks/5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/audio-analysis/5u5aVJKjSMJr4zesMPz7bL,268000.0,4.0,
0.33,0.00357,3.0,-33.142,1.0,0.0339,0.995,0.953,0.0989,0.121,100.741,audio_features,6MzbO6YS0M6tjwT93hjAl0,spotify:track:6MzbO6YS0M6tjwT93hjAl0,https://api.spotify.com/v1/tracks/6MzbO6YS0M6tjwT93hjAl0,https://api.spotify.com/v1/audio-analysis/6MzbO6YS0M6tjwT93hjAl0,216213.0,3.0,
0.306,0.0127,7.0,-33.274,1.0,0.0466,0.991,0.952,0.0634,0.106,89.231,audio_features,6PBCzLB9IiyA6kM6Q3nO5x,spotify:track:6PBCzLB9IiyA6kM6Q3nO5x,https://api.spotify.com/v1/tracks/6PBCzLB9IiyA6kM6Q3nO5x,https://api.spotify.com/v1/audio-analysis/6PBCzLB9IiyA6kM6Q3nO5x,142857.0,4.0,
0.388,0.00269,4.0,-32.97,0.0,0.0516,0.995,0.869,0.063,0.0397,63.386,audio_features,1Xf4sNtMKc1xiUhuIPAUg2,spotify:track:1Xf4sNtMKc1xiUhuIPAUg2,https://api.spotify.com/v1/tracks/1Xf4sNtMKc1xiUhuIPAUg2,https://api.spotify.com/v1/audio-analysis/1Xf4sNtMKc1xiUhuIPAUg2,146760.0,4.0,
0.211,0.00756,7.0,-33.123,1.0,0.0455,0.994,0.89,0.0734,0.0391,118.247,audio_features,0DxTEuqiERU7W4Cfy6IeLa,spotify:track:0DxTEuqiERU7W4Cfy6IeLa,https://api.spotify.com/v1/tracks/0DxTEuqiERU7W4Cfy6IeLa,https://api.spotify.com/v1/audio-analysis/0DxTEuqiERU7W4Cfy6IeLa,184707.0,4.0,
0.34,0.138,2.0,-24.95,0.0,0.0357,0.984,0.846,0.112,0.325,128.563,audio_features,3TdROUy5JZz1OcBKMZjeux,spotify:track:3TdROUy5JZz1OcBKMZjeux,https://api.spotify.com/v1/tracks/3TdROUy5JZz1OcBKMZjeux,https://api.spotify.com/v1/audio-analysis/3TdROUy5JZz1OcBKMZjeux,137547.0,4.0,
0.252,0.0875,9.0,-24.711,0.0,0.0403,0.989,0.873,0.108,0.126,135.774,audio_features,47DeTufpEGrePu6TaVEuoN,spotify:track:47DeTufpEGrePu6TaVEuoN,https://api.spotify.com/v1/tracks/47DeTufpEGrePu6TaVEuoN,https://api.spotify.com/v1/audio-analysis/47DeTufpEGrePu6TaVEuoN,108969.0,3.0,
0.435,0.0685,9.0,-25.122,1.0,0.0432,0.944,0.948,0.163,0.191,116.085,audio_features,3jB3vzH1WG6aiUiiLLGvly,spotify:track:3jB3vzH1WG6aiUiiLLGvly,https://api.spotify.com/v1/tracks/3jB3vzH1WG6aiUiiLLGvly,https://api.spotify.com/v1/audio-analysis/3jB3vzH1WG6aiUiiLLGvly,172736.0,5.0,
0.384,0.00341,0.0,-39.053,0.0,0.0447,0.996,0.943,0.0964,0.117,116.941,audio_features,3KG9I4JXpDwNQOsotE3uLh,spotify:track:3KG9I4JXpDwNQOsotE3uLh,https://api.spotify.com/v1/tracks/3KG9I4JXpDwNQOsotE3uLh,https://api.spotify.com/v1/audio-analysis/3KG9I4JXpDwNQOsotE3uLh,75849.0,4.0,
0.221,0.00193,3.0,-43.209,1.0,0.0409,0.992,0.956,0.0805,0.347,69.843,audio_features,7lFRAFQ2f2AmWOefaiV4wb,spotify:track:7lFRAFQ2f2AmWOefaiV4wb,https://api.spotify.com/v1/tracks/7lFRAFQ2f2AmWOefaiV4wb,https://api.spotify.com/v1/audio-analysis/7lFRAFQ2f2AmWOefaiV4wb,107000.0,5.0,
0.235,0.00362,3.0,-37.822,0.0,0.0441,0.995,0.79,0.0956,0.0885,69.677,audio_features,2kbruQXVXFmxxm4l75zuwy,spotify:track:2kbruQXVXFmxxm4l75zuwy,https://api.spotify.com/v1/tracks/2kbruQXVXFmxxm4l75zuwy,https://api.spotify.com/v1/audio-analysis/2kbruQXVXFmxxm4l75zuwy,105941.0,4.0,
